3000010,100
3000010,100
3000032,100
3000032,100
3000032,100
3000032,100
3000032,100
3000032,100
3000032,100
3000048,100
3000048,100
3000048,100
3000048,100
3000048,100
3000048,100
3000048,100
3000048,100
3000048,100
3000060,100
3000090,100
3000118,100
3000118,100
3000118,100
3000118,100
3000118,100
3000118,100
3000118,100
3000118,100
3000118,100
3000118,100
3000118,100
3000118,100
3000118,100
3000118,100
3000118,100
3000118,100
3000118,100
3000118,100
3000118,100
3000118,100
3000118,100
3000118,100
3000118,100
3000129,100
3000157,100
3000157,100
3000157,100
3000157,100
3000157,100
3000166,100
3000166,100
3000190,100
3000190,100
3000208,100
3000208,100
3000208,100
3000208,100
3000208,100
3000208,100
3000224,100
3000224,100
3000294,100
3000294,100
3000294,100
3000294,100
3000305,100
3000342,100
3000342,100
3000342,100
3000342,100
3000342,100
3000342,100
3000342,100
3000342,100
3000342,100
3000342,100
3000342,100
3000342,100
3000342,100
3000342,100
3000342,100
3000354,100
3000354,100
3000354,100
3000354,100
3000354,100
3000354,100
3000354,100
3000354,100
3000354,100
3000354,100
3000354,100
3000354,100
3000354,100
3000354,100
3000354,100
3000354,100
3000354,100
3000354,100
3000354,100
3000354,100
3000354,100
3000382,100
3000382,100
3000382,100
3000382,100
3000382,100
3000382,100
3000382,100
3000382,100
3000382,100
3000382,100
3000420,100
3000422,100
3000424,100
3000442,100
3000442,100
3000458,100
3000470,100
3000470,100
3000470,100
3000470,100
3000470,100
3000470,100
3000470,100
3000470,100
3000470,100
3000470,100
3000470,100
3000470,100
3000470,100
3000470,100
3000470,100
3000470,100
3000470,100
3000470,100
3000470,100
3000470,100
3000470,100
3000470,100
3000470,100
3000473,100
3000473,100
3000473,100
3000473,100
3000473,100
3000473,100
3000473,100
3000473,100
3000473,100
3000473,100
3000473,100
3000473,100
3000473,100
3000473,100
3000473,100
3000473,100
3000473,100
3000473,100
3000473,100
3000473,100
3000473,100
3000473,100
3000480,100
3000528,100
3000528,100
3000528,100
3000567,100
3000576,100
3000576,100
3000576,100
3000576,100
3000576,100
3000576,100
3000576,100
3000576,100
3000576,100
3000588,100
3000588,100
3000588,100
3000588,100
3000588,100
3000588,100
3000588,100
3000588,100
3000588,100
3000588,100
3000588,100
3000616,100
3000616,100
3000616,100
3000626,100
3000676,100
3000676,100
3000684,100
3000707,100
3000707,100
3000762,100
3000762,100
3000762,100
3000762,100
3000762,100
3000762,100
3000762,100
3000762,100
3000852,100
3000852,100
3000852,100
3000860,100
3000868,100
3000868,100
3000868,100
3000868,100
3000868,100
3000868,100
3000868,100
3000868,100
3000868,100
3000868,100
3000938,100
3000938,100
3000938,100
3000977,100
3000986,100
3000986,100
3000986,100
3000986,100
3000986,100
3000986,100
3000986,100
3000986,100
3000986,100
3000986,100
3000986,100
3000986,100
3000986,100
3000986,100
3000986,100
3000986,100
3000986,100
3000986,100
3000986,100
3000986,100
3000986,100
3000986,100
3000998,100
3000998,100
3000998,100
3000998,100
3000998,100
3000998,100
3000998,100
3000998,100
3000998,100
3000998,100
3000998,100
3000998,100
3000998,100
3000998,100
3000998,100
3000998,100
3000998,100
3000998,100
3000998,100
3000998,100
3000998,100
3000998,100
3000998,100
3000998,100
3000998,100
3000998,100
3000998,100
3000998,100
3000998,100
3000998,100
3000998,100
3000998,100
3000998,100
3000998,100
3000998,100
3000998,100
3001006,100
3001010,100
3001010,100
3001010,100
3001026,100
3001026,100
3001026,100
3001026,100
3001026,100
3001026,100
3001026,100
3001026,100
3001026,100
3001026,100
3001026,100
3001172,100
3001172,100
3001220,100
3001220,100
3001220,100
3001220,100
3001220,100
3001220,100
3001220,100
3001220,100
3001220,100
3001244,100
3001320,100
3001320,100
3001320,100
3001320,100
3001351,100
3001406,100
3001406,100
3001406,100
3001406,100
3001406,100
3001445,100
3001454,100
3001687,100
3001687,100
3001687,100
3001699,100
3001699,100
3001699,100
3001699,100
3001699,100
3001699,100
3001727,100
3001727,100
3001727,100
3001727,100
3001727,100
3001757,100
3001787,100
3001818,100
3001961,100
3002021,100
3002052,100
3002052,100
3002052,100
3002052,100
3002052,100
3002052,100
3002052,100
3002063,100
3002107,100
3002107,100
3002195,100
3002235,100
3002341,100
3002341,100
3002467,100
3002739,100
3002751,100
3002751,100
3002869,100
3002869,100
3002984,100
3002984,100
3002984,100
3003337,100
3003337,100
3003337,100
3003342,100
3003440,100
3003440,100
3003440,100
3003440,100
3003440,100
3003440,100
3003440,100
3003440,100
3003452,100
3003490,100
3003626,100
3003694,100
3003752,100
3003950,100
3004036,100
3004200,100
3004342,100
3004503,100
3004563,100
3004682,100
3004737,100
3004785,100
3004785,100
3004797,100
3004797,100
3004797,100
3004797,100
3004825,100
3005556,100
3005662,100
3005662,100
3005662,100
3005938,100
3005938,100
3005938,100
3005938,100
3005938,100
3005938,100
3005938,100
3005938,100
3006306,100
3006318,100
3006318,100
3006318,100
3006330,100
3006330,100
3006375,100
3006437,100
3006437,100
3006448,100
3006492,100
3006492,100
3006492,100
3006725,100
3006725,100
3006725,100
3006773,100
3006773,100
3006773,100
3006773,100
3006785,100
3006785,100
3006785,100
3006797,100
3006813,100
3006813,100
3006853,100
3006873,100
3006873,100
3006873,100
3006873,100
3006959,100
3007048,100
3007141,100
3007141,100
3007146,100
3007146,100
3007168,100
3007256,100
3007256,100
3007256,100
3007268,100
3007268,100
3007268,100
3007314,100
3007314,100
3007314,100
3007322,100
3007383,100
3007596,100
3007596,100
3007596,100
3007608,100
3007695,100
3007841,100
3008015,100
3008473,100
3008573,100
3008906,100
3009233,100
3009233,100
3009295,100
3009331,100
3009331,100
3009353,100
3009588,100
3009781,100
3009793,100
3009793,100
3009859,100
3010260,100
3011534,100
3011574,100
3011665,100
3012190,100
3012190,100
3012424,100
3012424,100
3012424,100
3012424,100
3012424,100
3012424,100
3012424,100
3012424,100
3012424,100
3012424,100
3012424,100
3012424,100
3012424,100
3012424,100
3012686,100
3012784,100
3012806,100
3012894,100
3012894,100
3013246,100
3013284,100
3013713,100
3013713,100
3013713,100
3013713,100
3013713,100
3013713,100
3013713,100
3013741,100
3013741,100
3013741,100
3013741,100
3013741,100
3013751,100
3013751,100
3013817,100
3014051,100
3014066,100
3014121,100
3014181,100
3014427,100
3014481,100
3015058,100
3015175,100
3015303,100
3015381,100
3015412,100
3015412,100
3015412,100
3015412,100
3015412,100
3015423,100
3015467,100
3015517,100
3015539,100
3015594,100
3015615,100
3015615,100
3015700,100
3015748,100
3015748,100
3015760,100
3015849,100
3016054,100
3016061,100
3016577,100
3016768,100
3017059,100
3017113,100
3017135,100
3017135,100
3017151,100
3017151,100
3017151,100
3017166,100
3017166,100
3017166,100
3017166,100
3017166,100
3017166,100
3017369,100
3017369,100
3017369,100
3017631,100
3017864,100
3017936,100
3017936,100
3018012,100
3018043,100
3018043,100
3018043,100
3018043,100
3018043,100
3018043,100
3018043,100
3018043,100
3018043,100
3018078,100
